date_played,num_players,num_teams,num_hands,high_score,points_to_play_to,game_id
2018-01-06 19:08:14.853000,2,0,6,12,11,5a511e9eac41670011e42929
2018-01-06 20:03:56.614000,2,0,4,12,11,5a512bacac41670011e4296a
2018-01-06 19:48:58.351000,4,0,15,15,15,5a51282aac41670011e4293c
2018-01-06 20:06:47.629000,2,0,4,11,11,5a512c57ac41670011e42981
2018-01-06 20:22:54.212000,2,0,5,12,11,5a51301eac41670011e429a2
2018-01-06 20:26:44.361000,2,0,7,12,11,5a513104ac41670011e429b2
2018-01-06 20:31:23.342000,2,0,9,14,11,5a51321bac41670011e429c8
2018-01-06 20:38:36.505000,2,0,9,12,11,5a5133ccac41670011e429e4
2018-01-06 20:44:45.104000,2,0,6,12,11,5a51353dac41670011e42a00
2018-01-06 20:48:07.084000,2,0,5,11,11,5a513607ac41670011e42a13
2018-01-06 20:51:46.220000,2,0,6,12,11,5a5136e2ac41670011e42a23
2018-01-06 20:56:49.117000,2,0,5,11,11,5a513811ac41670011e42a36
2018-01-06 21:00:23.036000,2,0,5,11,11,5a5138e7ac41670011e42a46
2018-01-06 21:06:02.363000,2,0,6,13,11,5a513a3aac41670011e42a56
2018-01-06 21:09:57.148000,2,0,4,11,11,5a513b25ac41670011e42a69
2018-01-06 21:12:51.838000,2,0,5,11,11,5a513bd3ac41670011e42a76
2018-01-06 21:21:05.854000,2,0,6,13,11,5a513dc1ac41670011e42a86
2018-01-06 21:24:54.456000,2,0,5,11,11,5a513ea6ac41670011e42a99
2018-01-06 21:28:41.394000,0,0,0,0,11,5a513f89ac41670011e42aa9
2018-01-06 21:50:45.105000,4,2,4,12,11,5a5144b5ac41670011e42aaa
2018-01-06 21:55:25.369000,0,2,0,0,11,5a5145cdac41670011e42abf
2018-01-06 23:25:56.922000,6,0,22,22,21,5a515b04fdd269000fe07bdb
2018-01-06 23:55:30.747000,4,2,9,21,21,5a5161f2fdd269000fe07c76
2018-01-07 01:35:07.289000,0,2,0,0,21,5a51794b4ce2e70010465761
2018-01-07 04:03:48.171000,4,0,9,15,15,5a519c24ff81ff0011bc6cd3
2018-01-07 04:17:33.592000,4,0,10,15,15,5a519f5dff81ff0011bc6d01
2018-01-07 04:33:00.074000,4,0,13,16,15,5a51a2fcff81ff0011bc6d34
2018-01-07 04:50:01.954000,4,0,16,16,15,5a51a6f9ff81ff0011bc6d76
2018-01-07 05:22:44.944000,4,0,11,17,15,5a51aea4ff81ff0011bc6dc7
2018-01-07 06:07:42.035000,4,0,15,16,15,5a51b92eff81ff0011bc6dff
2018-01-07 06:28:31.037000,4,0,15,16,15,5a51be0fff81ff0011bc6e4b
2018-01-07 14:04:57.779000,0,0,7,0,15,5a522909754994001079c6bd
2018-01-07 14:21:13.573000,0,0,2,0,11,5a522cd9754994001079c6ef
2018-01-07 16:36:16.222000,2,0,5,11,11,5a524c8044e1f6001009fb95
2018-01-07 17:13:16.132000,4,2,4,11,11,5a52552c44e1f6001009fba9
2018-01-07 17:17:38.227000,4,2,6,12,11,5a52563244e1f6001009fbbe
2018-01-07 16:41:18.668000,2,0,5,11,11,5a524dae44e1f6001009fba5
2018-01-07 17:28:13.489000,2,0,4,11,11,5a5258ad44e1f6001009fbef
2018-01-07 17:27:44.572000,4,2,6,21,21,5a52589044e1f6001009fbe6
2018-01-07 17:31:19.171000,2,0,6,11,11,5a52596744e1f6001009fc0b
2018-01-07 17:35:51.626000,2,0,3,11,11,5a525a7744e1f6001009fc2e
2018-01-07 17:38:59.623000,2,0,6,12,11,5a525b3344e1f6001009fc47
2018-01-07 17:43:45.546000,2,0,5,14,11,5a525c5144e1f6001009fc5f
2018-01-07 17:47:59.770000,2,0,6,13,11,5a525d4f44e1f6001009fc6f
2018-01-07 17:34:49.823000,4,2,9,22,21,5a525a3944e1f6001009fc25
2018-01-07 17:55:19.232000,2,0,4,11,11,5a525f0744e1f6001009fc96
2018-01-07 17:57:46.133000,2,0,5,11,11,5a525f9a44e1f6001009fca3
2018-01-07 18:01:01.966000,2,0,8,11,11,5a52605d44e1f6001009fcb3
2018-01-07 18:32:01.674000,2,0,6,12,11,5a5267a144e1f6001009fccc
2018-01-07 18:37:06.169000,2,0,5,13,11,5a5268d244e1f6001009fcdf
2018-01-07 18:59:04.329000,2,0,5,11,11,5a526df844e1f6001009fcef
2018-01-07 19:04:53.889000,2,0,6,12,11,5a526f5544e1f6001009fcff
2018-01-07 19:22:16.442000,2,0,8,13,11,5a52736844e1f6001009fd12
2018-01-07 19:32:40.313000,2,0,5,11,11,5a5275d844e1f6001009fd2c
2018-01-07 19:39:30.174000,2,0,8,11,11,5a52777244e1f6001009fd3c
2018-01-07 20:20:51.244000,0,3,2,0,21,5a52812344e1f6001009fd59
2018-01-07 19:58:29.682000,2,0,5,11,11,5a527be544e1f6001009fd55
2018-01-07 20:31:25.827000,2,0,7,12,11,5a52839d44e1f6001009fd6e
2018-01-07 20:38:11.710000,2,0,7,11,11,5a52853344e1f6001009fd84
2018-01-07 20:50:28.625000,2,0,6,14,11,5a52881444e1f6001009fd9a
2018-01-07 21:14:46.482000,2,0,6,11,11,5a528dc644e1f6001009fdad
2018-01-07 21:25:53.120000,2,0,4,13,11,5a52906144e1f6001009fdc0
2018-01-07 21:34:13.964000,2,0,7,11,11,5a52925544e1f6001009fdcd
2018-01-07 21:39:02.252000,2,0,8,13,11,5a52937644e1f6001009fde3
2018-01-07 21:45:15.387000,2,0,4,13,11,5a5294eb44e1f6001009fdfc
2018-01-07 21:48:03.792000,2,0,5,12,11,5a52959344e1f6001009fe09
2018-01-07 22:56:58.935000,4,2,11,21,21,5a52a5ba44e1f6001009fe1a
2018-01-07 23:13:03.023000,6,0,31,25,21,5a52a97f44e1f6001009fe52
2018-01-08 00:06:30.898000,0,2,1,0,21,5a52b60644e1f6001009ff2d
2018-01-08 00:06:47.765000,4,2,9,22,21,5a52b61744e1f6001009ff33
2018-01-08 00:20:14.073000,5,0,15,15,15,5a52b93e44e1f6001009ff71
2018-01-08 00:18:50.547000,4,2,7,17,15,5a52b8ea44e1f6001009ff66
2018-01-08 01:18:30.737000,4,2,7,17,15,5a52c6e644e1f6001009ffe5
2018-01-08 01:37:27.966000,4,2,7,15,15,5a52cb5744e1f600100a0009
2018-01-08 01:41:51.510000,4,2,5,16,15,5a52cc5f44e1f600100a002d
2018-01-08 02:27:42.267000,4,0,13,18,15,5a52d71e44e1f600100a0047
2018-01-08 02:45:29.730000,4,0,15,15,15,5a52db4944e1f600100a0089
2018-01-08 03:31:38.833000,4,0,16,16,15,5a52e61a44e1f600100a00d5
2018-01-08 04:09:20.662000,4,0,14,15,15,5a52eef044e1f600100a0126
2018-01-08 04:25:24.431000,0,0,11,0,15,5a52f2b444e1f600100a016d
2018-01-08 10:49:32.030000,3,3,14,22,21,5a534cbc70180e0010c8f81c
2018-01-08 14:31:17.135000,2,0,8,11,11,5a5380b5f653c900103c3b50
2018-01-08 14:54:55.039000,3,3,8,22,21,5a53863ff653c900103c3b69
2018-01-08 15:13:50.260000,2,0,6,11,11,5a538aaef653c900103c3b8a
2018-01-08 13:50:46.749000,4,2,7,16,15,5a537736f653c900103c3b36
2018-01-08 15:19:03.939000,0,2,2,0,11,5a538be7f653c900103c3ba7
2018-01-08 15:26:07.929000,2,0,8,11,11,5a538d8ff653c900103c3bb2
2018-01-08 15:32:41.572000,2,0,5,12,11,5a538f19f653c900103c3bcb
2018-01-08 15:44:36.375000,2,0,4,13,11,5a5391e4f653c900103c3bdb
2018-01-08 16:12:11.208000,2,0,5,13,11,5a53985bf653c900103c3be8
2018-01-08 16:47:14.093000,2,0,6,12,11,5a53a092f653c900103c3bf8
2018-01-08 16:52:04.625000,2,0,5,14,11,5a53a1b4f653c900103c3c0b
2018-01-08 16:57:12.286000,4,2,14,22,21,5a53a2e8f653c900103c3c15
2018-01-08 17:16:21.877000,4,2,8,21,21,5a53a765f653c900103c3c62
2018-01-08 17:24:59.662000,5,0,20,22,21,5a53a96bf653c900103c3c8b
2018-01-08 18:29:47.692000,2,0,5,11,11,5a53b89bf653c900103c3d04
2018-01-08 18:30:29.940000,4,2,6,13,11,5a53b8c5f653c900103c3d09
2018-01-08 18:35:27.680000,2,0,6,11,11,5a53b9eff653c900103c3d34
2018-01-08 18:46:07.796000,2,0,8,13,11,5a53bc6ff653c900103c3d47
2018-01-08 19:06:09.322000,2,0,10,12,11,5a53c121f653c900103c3d60
2018-01-08 19:13:52.026000,2,0,4,12,11,5a53c2f0f653c900103c3d7f
2018-01-08 19:35:50.092000,2,0,6,13,11,5a53c816f653c900103c3d8c
2018-01-08 19:46:47.203000,2,0,5,11,11,5a53caa7f653c900103c3d9f
2018-01-08 19:53:12.715000,2,0,4,13,11,5a53cc28f653c900103c3daf
2018-01-08 19:56:03.252000,2,0,6,13,11,5a53ccd3f653c900103c3dbc
2018-01-08 20:11:10.732000,4,2,4,11,11,5a53d05ef653c900103c3dd0
2018-01-08 20:17:34.705000,0,2,3,0,21,5a53d1def653c900103c3de5
2018-01-08 20:33:33.734000,2,0,6,11,11,5a53d59df653c900103c3df5
2018-01-08 20:37:22.682000,2,0,6,12,11,5a53d682f653c900103c3e08
2018-01-08 20:44:03.721000,2,0,6,11,11,5a53d813f653c900103c3e1b
2018-01-08 20:50:55.181000,2,0,8,11,11,5a53d9aff653c900103c3e2e
2018-01-08 21:02:29.058000,2,0,8,12,11,5a53dc65f653c900103c3e47
2018-01-08 21:07:16.604000,2,0,6,14,11,5a53dd84f653c900103c3e60
2018-01-08 21:13:03.060000,2,0,5,11,11,5a53dedff653c900103c3e73
2018-01-08 21:17:59.781000,0,2,2,0,11,5a53e007f653c900103c3e83
2018-01-08 21:28:30.838000,2,0,10,11,11,5a53e27ef653c900103c3e8e
2018-01-08 21:39:47.337000,2,0,6,11,11,5a53e523f653c900103c3ead
2018-01-08 22:51:31.846000,4,2,6,11,11,5a53f5f31a857d0011fd43bf
2018-01-08 23:04:27.864000,0,2,1,0,11,5a53f8fb1a857d0011fd43de
2018-01-09 01:16:10.348000,4,0,6,11,11,5a5417da578dda001194d79d
2018-01-09 02:07:46.614000,0,0,3,0,11,5a5423f2578dda001194d7bd
2018-01-09 08:41:27.908000,4,2,4,12,11,5a548037a39b570010499f22
2018-01-09 13:39:39.089000,0,2,2,0,15,5a54c61beb9fd0000fad54a4
2018-01-09 14:41:52.057000,2,0,5,12,11,5a54d4b05296f00011045c1c
2018-01-09 14:45:28.627000,2,0,4,12,11,5a54d5885296f00011045c2c
2018-01-09 15:03:16.428000,2,0,5,11,11,5a54d9b45296f00011045c39
2018-01-09 15:10:17.651000,2,0,7,14,11,5a54db595296f00011045c49
2018-01-09 15:10:18.107000,4,2,7,21,21,5a54db5a5296f00011045c4a
2018-01-09 15:20:16.371000,4,2,10,23,21,5a54ddb05296f00011045c83
2018-01-09 15:34:03.560000,2,0,6,14,11,5a54e0eb5296f00011045cb6
2018-01-09 15:38:31.842000,2,0,8,11,11,5a54e1f75296f00011045cdc
2018-01-09 15:50:40.640000,2,0,5,13,11,5a54e4d05296f00011045d1f
2018-01-09 15:56:28.997000,2,0,7,12,11,5a54e62c5296f00011045d47
2018-01-09 15:34:13.398000,5,0,27,22,21,5a54e0f55296f00011045cb7
2018-01-09 16:24:12.094000,2,0,5,12,11,5a54ecac5296f00011045dab
2018-01-09 16:27:14.155000,2,0,7,13,11,5a54ed625296f00011045dbb
2018-01-09 16:49:44.433000,2,0,4,11,11,5a54f2a85296f00011045dd1
2018-01-09 16:52:24.922000,2,0,6,11,11,5a54f3485296f00011045dde
2018-01-09 17:24:38.626000,2,0,9,13,11,5a54fad65296f00011045df1
2018-01-09 17:41:21.301000,2,0,11,11,11,5a54fec15296f00011045e0d
2018-01-09 18:09:16.124000,2,0,4,11,11,5a55054c5296f00011045e2f
2018-01-09 18:57:58.792000,0,0,14,0,15,5a5510b65296f00011045e3c
2018-01-09 19:00:57.764000,2,0,5,11,11,5a5511695296f00011045e55
2018-01-09 19:00:39.297000,4,2,7,16,15,5a5511575296f00011045e4f
2018-01-09 19:06:15.523000,2,0,5,11,11,5a5512a75296f00011045ea7
2018-01-09 19:39:08.822000,2,0,7,11,11,5a551a5c5296f00011045ed5
2018-01-09 19:51:36.647000,2,0,6,14,11,5a551d485296f00011045eeb
2018-01-09 19:56:06.177000,2,0,7,11,11,5a551e565296f00011045efe
2018-01-09 20:04:42.859000,2,0,8,12,11,5a55205a5296f00011045f14
2018-01-09 20:13:54.212000,2,0,6,12,11,5a5522825296f00011045f2d
2018-01-09 20:24:46.309000,0,2,0,0,21,5a55250e5296f00011045f4b
2018-01-09 20:19:49.328000,2,0,5,11,11,5a5523e55296f00011045f40
2018-01-09 20:27:26.504000,4,2,13,24,21,5a5525ae5296f00011045f51
2018-01-09 20:38:19.432000,2,0,7,11,11,5a55283b5296f00011045f8f
2018-01-09 20:45:28.256000,2,0,5,12,11,5a5529e85296f00011045faf
2018-01-09 20:56:03.512000,2,0,5,12,11,5a552c635296f00011045fbf
2018-01-09 21:01:35.073000,2,0,7,13,11,5a552daf5296f00011045fcf
2018-01-09 21:18:11.127000,2,0,5,11,11,5a5531935296f00011045fe5
2018-01-09 21:27:54.170000,2,0,4,11,11,5a5533da5296f00011045ff5
2018-01-09 21:34:28.493000,0,0,1,0,11,5a5535645296f00011046002
2018-01-09 21:38:28.811000,4,0,13,11,11,5a5536545296f00011046006
2018-01-10 00:16:41.822000,0,2,0,0,11,5a555b691637930010fd7a50
2018-01-10 00:17:02.808000,4,2,8,12,11,5a555b7e1637930010fd7a51
2018-01-10 00:24:20.806000,4,2,7,15,15,5a555d341637930010fd7a7a
2018-01-10 00:30:55.308000,4,2,8,21,21,5a555ebf1637930010fd7a9e
2018-01-10 00:55:40.198000,4,2,11,21,21,5a55648c1637930010fd7acd
2018-01-10 01:08:32.354000,4,2,12,21,21,5a5567901637930010fd7b05
2018-01-10 01:26:11.539000,4,2,12,22,21,5a556bb31637930010fd7b42
2018-01-10 01:53:56.380000,0,0,5,0,11,5a5572341637930010fd7b80
2018-01-10 00:37:45.990000,4,2,10,22,21,5a5560591637930010fd7ac7
2018-01-10 02:05:18.537000,2,0,9,13,11,5a5574de1637930010fd7bc0
2018-01-10 02:12:02.249000,0,4,2,0,11,5a5576721637930010fd7bdc
2018-01-10 03:51:59.534000,0,2,0,0,11,5a558ddfdc7a90000f5bec95
2018-01-10 03:52:34.192000,4,2,12,23,21,5a558e02dc7a90000f5bec97
2018-01-10 04:03:32.066000,4,2,4,11,11,5a559094dc7a90000f5becd4
2018-01-10 09:15:29.443000,0,0,2,0,11,5a55d9b1d4ae1f0010168298
2018-01-10 14:14:45.505000,4,2,7,11,11,5a561fd5a9c9e700105b89f2
2018-01-10 14:41:01.399000,0,2,0,0,11,5a5625fda9c9e700105b8a16
2018-01-10 15:43:16.189000,4,2,11,23,21,5a5634946f5145001010bccf
2018-01-10 16:23:35.245000,4,2,9,21,21,5a563e076f5145001010bd1b
2018-01-10 15:41:53.322000,4,2,7,17,15,5a5634416f5145001010bcc4
2018-01-10 16:43:27.686000,4,2,8,21,21,5a5642af6f5145001010bd5b
2018-01-10 16:40:32.305000,5,0,17,22,21,5a5642006f5145001010bd49
2018-01-10 21:34:44.661000,4,0,8,15,15,5a5686f434eb920010c4546c
2018-01-10 21:54:17.184000,4,0,7,15,15,5a568b8934eb920010c45495
2018-01-10 22:08:15.627000,4,0,12,16,15,5a568ecf34eb920010c454b9
2018-01-10 22:23:41.748000,0,0,14,0,15,5a56926d34eb920010c454f6
2018-01-10 22:30:22.425000,4,2,11,23,21,5a5693fe34eb920010c4550c
2018-01-10 22:55:10.933000,0,2,4,0,15,5a5699ce34eb920010c4557c
2018-01-11 00:11:12.802000,4,2,3,11,11,5a56aba06b197b00105ee491
2018-01-11 00:15:15.659000,0,2,1,0,11,5a56ac936b197b00105ee4ac
2018-01-11 00:12:09.161000,4,0,10,15,15,5a56abd96b197b00105ee497
2018-01-11 01:03:47.087000,0,0,1,0,11,5a56b7f36b197b00105ee4e0
2018-01-11 01:09:27.159000,4,2,5,12,11,5a56b9476b197b00105ee4e6
2018-01-11 01:18:16.917000,0,2,0,0,11,5a56bb586b197b00105ee500
2018-01-11 01:35:55.787000,4,2,13,21,21,5a56bf7b6b197b00105ee501
2018-01-11 03:03:25.318000,4,2,9,22,21,5a56d3fd6b197b00105ee553
2018-01-11 02:59:17.369000,4,0,17,22,21,5a56d3056b197b00105ee543
2018-01-11 03:17:10.430000,6,3,11,22,21,5a56d7366b197b00105ee5a4
2018-01-11 03:34:09.550000,5,0,19,21,21,5a56db316b197b00105ee615
2018-01-11 03:46:46.476000,4,0,11,15,15,5a56de266b197b00105ee652
2018-01-11 04:00:21.233000,4,0,14,15,15,5a56e1556b197b00105ee6c0
2018-01-11 05:08:28.273000,0,2,5,0,11,5a56f14c4b1bd4000f417019
2018-01-11 11:18:34.543000,4,3,7,11,11,5a57480a7a8f03001069f5c4
2018-01-11 11:23:40.673000,4,3,7,17,15,5a57493c7a8f03001069f5e8
2018-01-11 14:37:38.129000,2,0,6,11,11,5a5776b272aa80000f5a3971
2018-01-11 14:42:34.157000,0,0,2,0,11,5a5777da72aa80000f5a3984
2018-01-11 15:07:22.163000,2,0,3,11,11,5a577daa72aa80000f5a398c
2018-01-11 15:09:52.907000,2,0,5,12,11,5a577e4072aa80000f5a3996
2018-01-11 15:13:30.586000,2,0,3,12,11,5a577f1a72aa80000f5a39a6
2018-01-11 15:15:27.340000,2,0,7,11,11,5a577f8f72aa80000f5a39b0
2018-01-11 15:23:12.435000,2,0,8,13,11,5a57816072aa80000f5a39c6
2018-01-11 15:29:27.566000,2,0,6,12,11,5a5782d772aa80000f5a39df
2018-01-11 15:29:42.708000,0,2,7,0,21,5a5782e672aa80000f5a39e4
2018-01-11 15:33:56.109000,2,0,7,11,11,5a5783e472aa80000f5a3a03
2018-01-11 15:41:45.234000,2,0,3,12,11,5a5785b972aa80000f5a3a32
2018-01-11 15:42:27.119000,0,2,6,0,21,5a5785e372aa80000f5a3a39
2018-01-11 16:04:02.451000,2,0,5,11,11,5a578af272aa80000f5a3a5b
2018-01-11 16:10:08.868000,2,0,6,11,11,5a578c6072aa80000f5a3a6b
2018-01-11 16:17:38.839000,2,0,4,13,11,5a578e2272aa80000f5a3a7e
2018-01-11 16:22:23.199000,2,0,7,11,11,5a578f3f72aa80000f5a3a8b
2018-01-11 16:33:59.153000,2,0,5,12,11,5a5791f772aa80000f5a3aa1
2018-01-11 16:40:23.311000,2,0,5,13,11,5a57937772aa80000f5a3ab1
2018-01-11 16:43:45.071000,2,0,4,13,11,5a57944172aa80000f5a3ac2
2018-01-11 16:43:36.995000,4,3,7,23,21,5a57943872aa80000f5a3ac1
2018-01-11 16:50:08.341000,2,0,3,11,11,5a5795c072aa80000f5a3af2
2018-01-11 17:41:24.857000,4,2,13,23,21,5a57a1c472aa80000f5a3b0c
2018-01-11 16:52:21.516000,2,0,6,11,11,5a57964572aa80000f5a3afc
2018-01-11 17:57:04.076000,2,0,5,11,11,5a57a57072aa80000f5a3b51
2018-01-11 17:59:40.857000,2,0,8,11,11,5a57a60c72aa80000f5a3b6e
2018-01-11 18:06:09.331000,2,0,6,11,11,5a57a79172aa80000f5a3ba5
2018-01-11 18:13:04.930000,2,0,8,12,11,5a57a93072aa80000f5a3bd6
2018-01-11 18:19:43.490000,2,0,7,13,11,5a57aabf72aa80000f5a3c07
2018-01-11 18:24:48.275000,2,0,3,12,11,5a57abf072aa80000f5a3c29
2018-01-11 17:57:06.523000,5,0,19,21,21,5a57a57272aa80000f5a3b52
2018-01-11 18:26:35.137000,2,0,5,12,11,5a57ac5b72aa80000f5a3c39
2018-01-11 18:29:49.859000,2,0,6,11,11,5a57ad1d72aa80000f5a3c49
2018-01-11 18:40:56.317000,2,0,4,12,11,5a57afb872aa80000f5a3c5c
2018-01-11 18:57:08.635000,2,0,4,11,11,5a57b38472aa80000f5a3c6f
2018-01-11 19:01:01.854000,2,0,6,12,11,5a57b46d72aa80000f5a3c86
2018-01-11 19:05:31.574000,2,0,7,11,11,5a57b57b72aa80000f5a3ca8
2018-01-11 18:55:53.641000,4,2,10,22,21,5a57b33972aa80000f5a3c69
2018-01-11 19:10:03.424000,2,0,6,12,11,5a57b68b72aa80000f5a3ccd
2018-01-11 19:14:51.971000,2,0,5,11,11,5a57b7ab72aa80000f5a3cf5
2018-01-11 19:19:01.699000,2,0,7,11,11,5a57b8a572aa80000f5a3d1e
2018-01-11 19:12:26.367000,4,2,12,21,21,5a57b71a72aa80000f5a3cd9
2018-01-11 19:23:37.668000,4,0,13,23,21,5a57b9b972aa80000f5a3d48
2018-01-11 19:33:40.507000,2,0,10,11,11,5a57bc1472aa80000f5a3d8a
2018-01-11 19:44:55.498000,2,0,6,14,11,5a57beb772aa80000f5a3dd7
2018-01-11 19:48:51.422000,0,0,0,0,11,5a57bfa372aa80000f5a3e08
2018-01-11 19:38:21.994000,4,0,17,21,21,5a57bd2d72aa80000f5a3da3
2018-01-11 19:49:01.799000,2,0,6,12,11,5a57bfad72aa80000f5a3e09
2018-01-11 19:50:56.355000,0,0,11,0,21,5a57c02072aa80000f5a3e1d
2018-01-11 19:55:07.763000,2,0,5,12,11,5a57c11b72aa80000f5a3e40
2018-01-11 19:58:09.220000,2,0,5,13,11,5a57c1d172aa80000f5a3e64
2018-01-11 20:02:03.687000,2,0,9,11,11,5a57c2bb72aa80000f5a3e7e
2018-01-11 20:17:43.870000,2,0,6,11,11,5a57c66772aa80000f5a3e9a
2018-01-11 20:30:47.584000,2,0,5,11,11,5a57c97772aa80000f5a3ead
2018-01-11 20:35:03.391000,2,0,7,11,11,5a57ca7772aa80000f5a3ebd
2018-01-11 20:46:51.063000,2,0,4,11,11,5a57cd3b72aa80000f5a3ed3
2018-01-11 21:01:01.275000,2,0,4,11,11,5a57d08d72aa80000f5a3ee0
2018-01-11 21:07:52.336000,2,0,5,11,11,5a57d22872aa80000f5a3eed
2018-01-11 21:14:26.028000,2,0,4,12,11,5a57d3b272aa80000f5a3efd
2018-01-11 21:19:13.670000,2,0,5,14,11,5a57d4d172aa80000f5a3f0a
2018-01-11 21:23:18.853000,2,0,6,12,11,5a57d5c672aa80000f5a3f1a
2018-01-11 21:30:18.334000,2,0,5,12,11,5a57d76a72aa80000f5a3f2d
2018-01-11 21:32:00.227000,4,2,5,12,11,5a57d7d072aa80000f5a3f34
2018-01-11 21:34:52.497000,2,0,5,12,11,5a57d87c72aa80000f5a3f52
2018-01-11 21:39:13.812000,2,0,6,12,11,5a57d98172aa80000f5a3f67
2018-01-11 21:47:49.995000,0,2,3,0,11,5a57db8572aa80000f5a3f7b
2018-01-11 22:07:00.152000,0,2,2,0,11,5a57e00472aa80000f5a3f90
2018-01-11 23:38:23.509000,4,0,8,18,15,5a57f56f72aa80000f5a3f9b
2018-01-11 23:46:00.538000,4,0,17,16,15,5a57f73872aa80000f5a3fc4
2018-01-12 00:57:54.874000,4,2,8,23,21,5a5808129287fb0011f08f99
2018-01-12 00:57:29.034000,4,0,15,15,15,5a5807f99287fb0011f08f93
2018-01-12 01:06:39.329000,4,2,11,21,21,5a580a1f9287fb0011f09003
2018-01-12 01:27:43.778000,4,0,7,14,11,5a580f0f9287fb0011f0906b
2018-01-12 01:19:21.250000,5,0,21,21,21,5a580d199287fb0011f09040
2018-01-12 02:19:59.266000,0,2,6,0,21,5a581b4f9287fb0011f090e4
2018-01-12 11:31:38.363000,0,3,3,0,15,5a589c9a552e400011201ce8
2018-01-12 13:26:28.237000,0,2,4,0,11,5a58b784bc5fa700105f28ad
2018-01-12 15:21:50.534000,2,0,5,11,11,5a58d28ebc5fa700105f28c2
2018-01-12 15:55:07.016000,0,2,0,0,21,5a58da5bbc5fa700105f28d3
2018-01-12 16:02:53.038000,2,0,5,11,11,5a58dc2dbc5fa700105f28d4
2018-01-12 16:24:20.312000,2,0,10,11,11,5a58e134bc5fa700105f28e4
2018-01-12 16:48:50.092000,2,0,5,11,11,5a58e6f2bc5fa700105f2903
2018-01-12 16:52:03.685000,2,0,6,11,11,5a58e7b3bc5fa700105f2913
2018-01-12 16:59:06.740000,4,3,10,15,15,5a58e95abc5fa700105f2926
2018-01-12 17:14:22.521000,4,2,11,23,21,5a58eceebc5fa700105f2955
2018-01-12 17:19:16.432000,2,0,10,12,11,5a58ee14bc5fa700105f298e
2018-01-12 17:23:29.543000,4,2,6,13,11,5a58ef11bc5fa700105f29bd
2018-01-12 17:30:03.737000,4,2,5,11,11,5a58f09bbc5fa700105f29ff
2018-01-12 17:24:56.987000,4,2,8,21,21,5a58ef68bc5fa700105f29c9
2018-01-12 17:34:04.123000,4,2,7,15,15,5a58f18cbc5fa700105f2a37
2018-01-12 17:16:30.413000,4,3,11,21,21,5a58ed6ebc5fa700105f296a
2018-01-12 17:40:02.087000,4,2,5,11,11,5a58f2f2bc5fa700105f2a8a
2018-01-12 17:39:48.105000,4,4,10,13,11,5a58f2e4bc5fa700105f2a84
2018-01-12 17:35:48.449000,4,2,10,23,21,5a58f1f4bc5fa700105f2a4c
2018-01-12 17:44:33.851000,6,3,7,12,11,5a58f401bc5fa700105f2ae0
2018-01-12 17:48:05.701000,5,0,25,23,21,5a58f4d5bc5fa700105f2b0c
2018-01-12 18:45:36.613000,2,0,9,12,11,5a590250bc5fa700105f2bcd
2018-01-12 18:58:21.680000,2,0,5,11,11,5a59054dbc5fa700105f2be9
2018-01-12 19:01:32.996000,2,0,5,11,11,5a59060cbc5fa700105f2bf9
2018-01-12 18:27:50.610000,4,4,8,11,11,5a58fe26bc5fa700105f2bb8
2018-01-12 19:34:58.706000,2,0,6,12,11,5a590de2bc5fa700105f2c0e
2018-01-12 19:45:15.354000,2,0,9,11,11,5a59104bbc5fa700105f2c30
2018-01-12 19:54:26.506000,2,0,7,11,11,5a591272bc5fa700105f2c4c
2018-01-12 20:07:40.986000,2,0,6,13,11,5a59158cbc5fa700105f2c62
2018-01-12 20:17:20.541000,2,0,4,12,11,5a5917d0bc5fa700105f2c75
2018-01-12 20:24:03.128000,2,0,8,13,11,5a591963bc5fa700105f2c82
2018-01-12 20:30:16.780000,2,0,6,14,11,5a591ad8bc5fa700105f2c9b
2018-01-12 20:42:09.108000,2,0,5,12,11,5a591da1bc5fa700105f2cae
2018-01-12 20:50:17.403000,2,0,7,15,11,5a591f89bc5fa700105f2cbe
2018-01-12 21:12:33.658000,2,0,6,13,11,5a5924c1bc5fa700105f2cd4
2018-01-12 21:19:11.720000,2,0,5,11,11,5a59264fbc5fa700105f2ce7
2018-01-13 02:53:58.608000,0,0,0,0,15,5a5974c6a728a70010914893
2018-01-13 05:13:59.992000,8,0,12,12,11,5a599597e8d9fe0010d02ed1
2018-01-13 05:21:08.680000,8,0,13,12,11,5a599744e8d9fe0010d02f3e
2018-01-13 05:28:34.229000,0,0,0,0,11,5a599902e8d9fe0010d02fb4
2018-01-13 13:20:52.372000,0,3,0,0,11,5a5a07b4ed7c55000f97fc9a
2018-01-13 16:29:52.914000,4,2,12,23,21,5a5a340028a45e00108b0846
2018-01-13 17:05:11.316000,2,0,7,11,11,5a5a3c4728a45e00108b0889
2018-01-13 17:04:06.911000,4,2,10,21,21,5a5a3c0628a45e00108b0883
2018-01-13 17:26:10.274000,2,0,7,12,11,5a5a413228a45e00108b08f1
2018-01-13 17:30:17.616000,2,0,7,12,11,5a5a422928a45e00108b0919
2018-01-13 17:18:42.666000,5,0,18,21,21,5a5a3f7228a45e00108b08cc
2018-01-13 17:47:19.157000,2,0,8,12,11,5a5a462728a45e00108b0965
2018-01-13 18:04:31.033000,2,0,5,11,11,5a5a4a2f28a45e00108b097e
